Transaction ID,Transaction Date,Menu,Category,Menu ID,Qty,Price,Total Spent,Payment Method,Order Type
SUN-8421588,2023-03-16,Espreso Single,Drinks,DRK-01,4,22000,88000,Debit Card,Online Order
SUN-2821147,2023-05-29,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Unknown,Unknown
SUN-7381352,2023-04-14,Cafe Latte,Drinks,DRK-03,4,32000,128000,Unknown,Take Away
SUN-2816243,2023-03-06,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Cash,Dine In
SUN-7746832,2023-04-25,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Debit Card,Dine In
SUN-7359141,2023-09-18,Beef Carbonara Pasta,Food,FOD-02,,52000,,Unknown,Online Order
SUN-1762618,2023-04-25,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Digital Wallet,Dine In
SUN-4862565,2023-12-02,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Debit Card,Dine In
SUN-2301108,2023-07-30,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Cash,Take Away
SUN-3531137,2023-02-20,Iced Americano,Drinks,DRK-02,4,28000,112000,Cash,Take Away
SUN-2674547,2023-12-21,Cafe Latte,Drinks,DRK-03,2,32000,64000,Debit Card,Online Order
SUN-6706571,2023-11-18,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Unknown,Take Away
SUN-4124414,2023-10-10,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Debit Card,Online Order
SUN-3837979,2023-02-27,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Digital Wallet,Dine In
SUN-8354539,2023-10-16,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Cash,Take Away
SUN-9734873,2023-09-13,Cafe Latte,Drinks,DRK-03,4,32000,128000,Unknown,Online Order
SUN-7209746,2023-10-05,New York Cheesecake,Dessert,DST-03,4,42000,168000,Cash,Take Away
SUN-7429649,2023-09-18,Iced Americano,Drinks,DRK-02,4,28000,112000,Digital Wallet,Unknown
SUN-4405617,2023-08-06,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Debit Card,Take Away
SUN-4871448,2023-05-05,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Digital Wallet,Unknown
SUN-1256167,2023-12-01,New York Cheesecake,Dessert,DST-03,4,42000,168000,Digital Wallet,Online Order
SUN-1377532,2023-12-24,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Digital Wallet,Online Order
SUN-4857266,2023-09-09,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Unknown,Unknown
SUN-1134107,2023-05-11,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Cash,Take Away
SUN-8498309,2023-07-02,Espreso Single,Drinks,DRK-01,1,22000,22000,Digital Wallet,Online Order
SUN-2556907,2023-07-24,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Debit Card,Online Order
SUN-2774642,2023-01-29,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Unknown,Take Away
SUN-2083171,2023-02-02,Iced Americano,Drinks,DRK-02,1,28000,28000,Debit Card,Dine In
SUN-6770098,2023-06-28,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Digital Wallet,Dine In
SUN-9322860,2023-07-25,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Digital Wallet,Unknown
SUN-4442015,2023-03-19,Club Sandwich,Food,FOD-05,1,45000,45000,Cash,Dine In
SUN-4819487,2023-04-07,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Debit Card,Online Order
SUN-7445465,2023-02-18,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Cash,Take Away
SUN-8723081,2023-12-01,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Digital Wallet,Online Order
SUN-7210372,2023-07-04,Club Sandwich,Food,FOD-05,3,45000,135000,Cash,Dine In
SUN-9528763,2023-04-11,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Unknown,Online Order
SUN-2789774,2023-10-14,Iced Americano,Drinks,DRK-02,3,28000,84000,Debit Card,Online Order
SUN-1029409,2023-12-17,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Cash,Take Away
SUN-9773293,2023-04-18,Club Sandwich,Food,FOD-05,4,45000,180000,Unknown,Online Order
SUN-8922945,2023-11-24,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Debit Card,Take Away
SUN-4768606,2023-10-08,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Debit Card,Online Order
SUN-4106756,2023-10-17,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Unknown,Take Away
SUN-5539868,2023-07-11,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Unknown,Take Away
SUN-9406923,2023-11-29,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Digital Wallet,Dine In
SUN-9997399,2023-02-24,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Debit Card,Unknown
SUN-4512124,2023-02-02,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Unknown,Dine In
SUN-2543859,2023-12-19,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Debit Card,Unknown
SUN-8239829,2023-06-28,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Debit Card,Take Away
SUN-6420377,2023-05-27,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,Debit Card,Take Away
SUN-3543216,2023-09-24,Espreso Single,Drinks,DRK-01,3,22000,66000,Debit Card,Dine In
SUN-5729919,2023-04-18,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Debit Card,Online Order
SUN-1030767,2023-08-21,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Unknown,Online Order
SUN-3027946,2023-11-06,Espreso Single,Drinks,DRK-01,3,22000,66000,Debit Card,Take Away
SUN-7415035,2023-10-21,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Unknown,Unknown
SUN-1480325,2023-02-15,Espreso Single,Drinks,DRK-01,1,22000,22000,Debit Card,Online Order
SUN-1769805,2023-12-20,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Debit Card,Dine In
SUN-4174154,2023-09-25,Club Sandwich,Food,FOD-05,1,45000,45000,Unknown,Online Order
SUN-8558263,2023-09-12,Club Sandwich,Food,FOD-05,4,45000,180000,Digital Wallet,Online Order
SUN-1797661,2023-03-10,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Debit Card,Dine In
SUN-1847640,2023-12-03,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Cash,Take Away
SUN-9268320,2023-05-24,Club Sandwich,Food,FOD-05,3,45000,135000,Debit Card,Take Away
SUN-4437789,2023-12-10,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Debit Card,Online Order
SUN-8061677,2023-03-26,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Debit Card,Unknown
SUN-7979614,2023-02-04,Espreso Single,Drinks,DRK-01,,22000,,Digital Wallet,Online Order
SUN-2682731,2023-11-04,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Debit Card,Dine In
SUN-9618766,2023-08-01,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Digital Wallet,Unknown
SUN-2398916,2023-05-23,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Digital Wallet,Dine In
SUN-1753518,2023-12-23,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Digital Wallet,Take Away
SUN-4498683,2023-12-22,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Unknown,Dine In
SUN-5408520,2023-01-05,Iced Americano,Drinks,DRK-02,1,28000,28000,Cash,Unknown
SUN-4045181,2023-08-17,Iced Americano,Drinks,DRK-02,4,28000,112000,Unknown,Dine In
SUN-9771208,2023-10-22,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Cash,Dine In
SUN-5523093,2023-09-11,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Debit Card,Dine In
SUN-2456469,2023-08-08,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Debit Card,Dine In
SUN-4977738,2023-07-10,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Unknown,Unknown
SUN-3826687,2023-07-14,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Cash,Dine In
SUN-1397063,2023-04-23,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Cash,Unknown
SUN-6488202,2023-02-22,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Debit Card,Online Order
SUN-4165877,2023-05-25,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Unknown,Take Away
SUN-2746638,2023-09-12,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Digital Wallet,Online Order
SUN-7816474,2023-12-10,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Unknown,Unknown
SUN-1505644,2023-12-18,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Unknown,Dine In
SUN-7522696,2023-03-15,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Debit Card,Take Away
SUN-3544975,2023-01-11,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Cash,Dine In
SUN-3637143,2023-12-27,New York Cheesecake,Dessert,DST-03,1,42000,42000,Debit Card,Online Order
SUN-6399813,2023-09-03,Espreso Single,Drinks,DRK-01,1,22000,22000,Unknown,Online Order
SUN-4152039,2023-10-04,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Debit Card,Unknown
SUN-7931804,2023-10-25,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Digital Wallet,Unknown
SUN-1816544,2023-05-12,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Digital Wallet,Online Order
SUN-4045362,2023-11-13,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Debit Card,Take Away
SUN-9796984,2023-08-23,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Digital Wallet,Dine In
SUN-1726544,2023-08-23,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Digital Wallet,Take Away
SUN-7762970,2023-05-20,Espreso Single,Drinks,DRK-01,1,22000,22000,Debit Card,Unknown
SUN-9389914,2023-05-06,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Cash,Dine In
SUN-6556153,2023-05-20,Fudgy Brownies,Dessert,DST-02,,25000,,Digital Wallet,Take Away
SUN-5426375,2023-09-18,Club Sandwich,Food,FOD-05,4,45000,180000,Debit Card,Unknown
SUN-5696946,2023-07-03,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Unknown,Take Away
SUN-5399262,2023-01-08,New York Cheesecake,Dessert,DST-03,2,42000,84000,Digital Wallet,Take Away
SUN-9376436,2023-01-07,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Debit Card,Online Order
SUN-7246805,2023-03-12,New York Cheesecake,Dessert,DST-03,1,42000,42000,Debit Card,Dine In
SUN-1955084,2023-06-30,Cafe Latte,Drinks,DRK-03,4,32000,128000,Debit Card,Unknown
SUN-3276269,2023-08-07,Iced Americano,Drinks,DRK-02,1,28000,28000,Debit Card,Unknown
SUN-2353688,2023-12-21,Club Sandwich,Food,FOD-05,2,45000,90000,Unknown,Take Away
SUN-2662613,2023-10-12,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Digital Wallet,Online Order
SUN-2371872,2023-04-15,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Digital Wallet,Unknown
SUN-5290536,2023-07-07,Cafe Latte,Drinks,DRK-03,1,32000,32000,Cash,Take Away
SUN-6005328,2023-10-01,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Digital Wallet,Take Away
SUN-2022653,2023-11-19,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Digital Wallet,Online Order
SUN-9179409,2023-06-11,Iced Americano,Drinks,DRK-02,2,28000,56000,Cash,Dine In
SUN-5206878,2023-09-19,New York Cheesecake,Dessert,DST-03,3,42000,126000,Digital Wallet,Dine In
SUN-6121218,2023-03-18,Iced Americano,Drinks,DRK-02,3,28000,84000,Cash,Dine In
SUN-3336719,2023-06-17,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Debit Card,Take Away
SUN-5402441,2023-11-27,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Debit Card,Dine In
SUN-3569702,2023-05-20,Club Sandwich,Food,FOD-05,3,45000,135000,Debit Card,Dine In
SUN-1381307,2023-01-07,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Unknown,Take Away
SUN-8451726,2023-10-15,New York Cheesecake,Dessert,DST-03,1,42000,42000,Debit Card,Online Order
SUN-1489974,2023-04-21,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Debit Card,Online Order
SUN-3192938,2023-06-10,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Digital Wallet,Take Away
SUN-6804505,2023-12-31,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Cash,Dine In
SUN-8970521,2023-05-22,Cafe Latte,Drinks,DRK-03,4,32000,128000,Cash,Unknown
SUN-9425824,2023-04-06,Cafe Latte,Drinks,DRK-03,4,32000,128000,Digital Wallet,Online Order
SUN-7104675,2023-03-27,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Cash,Dine In
SUN-1882201,2023-11-06,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Debit Card,Take Away
SUN-8215332,2023-03-20,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Digital Wallet,Dine In
SUN-2898317,2023-08-10,Cafe Latte,Drinks,DRK-03,4,32000,128000,Cash,Dine In
SUN-2416281,2023-03-28,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Unknown,Take Away
SUN-1841516,2023-10-22,Iced Americano,Drinks,DRK-02,4,28000,112000,Debit Card,Online Order
SUN-1118085,2023-09-20,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Debit Card,Online Order
SUN-2587441,2023-08-19,Club Sandwich,Food,FOD-05,1,45000,45000,Debit Card,Online Order
SUN-1128104,2023-06-05,New York Cheesecake,Dessert,DST-03,2,42000,84000,Unknown,Dine In
SUN-9704849,2023-05-13,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Digital Wallet,Unknown
SUN-1185213,2023-12-13,Iced Americano,Drinks,DRK-02,3,28000,84000,Debit Card,Dine In
SUN-1873349,2023-10-05,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Debit Card,Online Order
SUN-8985896,2023-05-24,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Debit Card,Unknown
SUN-4006358,2023-01-10,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Digital Wallet,Online Order
SUN-7919016,2023-02-16,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Unknown,Dine In
SUN-4007735,2023-06-13,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Digital Wallet,Unknown
SUN-8883757,2023-06-17,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Cash,Dine In
SUN-8018614,2023-05-16,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Debit Card,Online Order
SUN-9226217,2023-12-26,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Digital Wallet,Dine In
SUN-5571863,2023-06-24,Iced Americano,Drinks,DRK-02,1,28000,28000,Digital Wallet,Unknown
SUN-5709432,2023-10-17,Cafe Latte,Drinks,DRK-03,2,32000,64000,Digital Wallet,Dine In
SUN-7472387,2023-02-16,Espreso Single,Drinks,DRK-01,2,22000,44000,Unknown,Online Order
SUN-8499553,2023-05-17,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Digital Wallet,Take Away
SUN-6581890,2023-03-23,Iced Americano,Drinks,DRK-02,3,28000,84000,Debit Card,Take Away
SUN-6564866,2023-02-22,Club Sandwich,Food,FOD-05,3,45000,135000,Debit Card,Unknown
SUN-8008079,2023-07-25,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Debit Card,Take Away
SUN-3078409,2023-02-21,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Debit Card,Online Order
SUN-5938043,2023-05-22,New York Cheesecake,Dessert,DST-03,1,42000,42000,Debit Card,Take Away
SUN-3499587,2023-09-08,Espreso Single,Drinks,DRK-01,3,22000,66000,Cash,Unknown
SUN-2362000,2023-10-16,Iced Americano,Drinks,DRK-02,1,28000,28000,Digital Wallet,Dine In
SUN-9155910,2023-07-24,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Debit Card,Take Away
SUN-3704493,2023-08-09,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Cash,Take Away
SUN-5178826,2023-04-18,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Digital Wallet,Online Order
SUN-4768636,2023-11-11,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Digital Wallet,Dine In
SUN-1016205,2023-03-09,New York Cheesecake,Dessert,DST-03,3,42000,126000,Debit Card,Take Away
SUN-8935007,2023-09-25,Cafe Latte,Drinks,DRK-03,3,32000,96000,Digital Wallet,Dine In
SUN-7951911,2023-02-02,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Digital Wallet,Online Order
SUN-1103558,2023-08-08,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Digital Wallet,Take Away
SUN-2197512,2023-04-02,Caramel Machiato,Drinks,DRK-04,,38000,,Debit Card,Online Order
SUN-1221935,2023-04-15,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Cash,Dine In
SUN-9853177,2023-05-06,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Debit Card,Dine In
SUN-7387208,2023-10-13,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Digital Wallet,Unknown
SUN-6659749,2023-10-16,Espreso Single,Drinks,DRK-01,3,22000,66000,Debit Card,Online Order
SUN-1372525,2023-04-02,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Digital Wallet,Take Away
SUN-4958482,2023-07-16,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Debit Card,Online Order
SUN-8118846,2023-01-28,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Unknown,Dine In
SUN-4770221,2023-11-22,Espreso Single,Drinks,DRK-01,4,22000,88000,Unknown,Take Away
SUN-4376420,2023-12-18,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Debit Card,Take Away
SUN-4486484,2023-05-13,Cafe Latte,Drinks,DRK-03,4,32000,128000,Debit Card,Online Order
SUN-3959123,2023-07-17,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Debit Card,Take Away
SUN-2811084,2023-07-16,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Cash,Take Away
SUN-4387390,2023-10-10,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Unknown,Unknown
SUN-1021619,2023-01-26,Iced Americano,Drinks,DRK-02,1,28000,28000,Cash,Take Away
SUN-8974534,2023-07-13,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Debit Card,Online Order
SUN-4943061,2023-11-04,Club Sandwich,Food,FOD-05,1,45000,45000,Cash,Take Away
SUN-5283266,2023-08-12,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Cash,Dine In
SUN-7959488,2023-07-23,Club Sandwich,Food,FOD-05,4,45000,180000,Digital Wallet,Online Order
SUN-8667313,2023-01-13,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Debit Card,Unknown
SUN-8181221,2023-12-04,Cafe Latte,Drinks,DRK-03,3,32000,96000,Cash,Dine In
SUN-5290242,2023-03-10,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Unknown,Unknown
SUN-8849257,2023-05-08,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Cash,Unknown
SUN-4007209,2023-09-04,Buttermilk Fried Chicken,Food,FOD-01,,48000,,Digital Wallet,Take Away
SUN-6760631,2023-06-18,Club Sandwich,Food,FOD-05,4,45000,180000,Digital Wallet,Take Away
SUN-6991658,2023-07-28,Club Sandwich,Food,FOD-05,4,45000,180000,Cash,Dine In
SUN-6215306,2023-08-04,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Debit Card,Take Away
SUN-8109579,,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Cash,Unknown
SUN-7369332,2023-01-06,Iced Americano,Drinks,DRK-02,2,28000,56000,Digital Wallet,Dine In
SUN-8167247,2023-12-14,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Cash,Take Away
SUN-9276663,2023-10-23,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Digital Wallet,Online Order
SUN-8452148,2023-02-26,Espreso Single,Drinks,DRK-01,1,22000,22000,Cash,Take Away
SUN-9219218,2023-09-02,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Debit Card,Dine In
SUN-6473691,2023-07-06,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Cash,Dine In
SUN-3721775,2023-09-27,New York Cheesecake,Dessert,DST-03,3,42000,126000,Debit Card,Online Order
SUN-9919718,2023-02-22,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Debit Card,Dine In
SUN-2398984,2023-09-13,Club Sandwich,Food,FOD-05,3,45000,135000,Digital Wallet,Online Order
SUN-6660507,2023-09-19,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Debit Card,Dine In
SUN-1768333,2023-12-31,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Cash,Dine In
SUN-4056073,2023-04-11,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Unknown,Take Away
SUN-3428523,2023-06-07,Iced Americano,Drinks,DRK-02,2,28000,56000,Digital Wallet,Unknown
SUN-1125514,2023-02-18,New York Cheesecake,Dessert,DST-03,3,42000,126000,Digital Wallet,Online Order
SUN-8324187,2023-01-06,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Digital Wallet,Take Away
SUN-7539745,2023-01-17,New York Cheesecake,Dessert,DST-03,1,42000,42000,Cash,Take Away
SUN-6650900,2023-06-13,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Digital Wallet,Dine In
SUN-2456442,2023-03-05,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,Debit Card,Dine In
SUN-7994772,2023-09-29,New York Cheesecake,Dessert,DST-03,2,42000,84000,Debit Card,Take Away
SUN-8282188,2023-03-12,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Debit Card,Dine In
SUN-9572771,2023-08-17,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Cash,Dine In
SUN-2028492,2023-07-15,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Debit Card,Dine In
SUN-9165958,2023-05-01,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Digital Wallet,Dine In
SUN-2152912,2023-06-14,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Unknown,Online Order
SUN-6440272,2023-12-31,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Debit Card,Take Away
SUN-3298785,2023-12-16,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Cash,Take Away
SUN-5843575,2023-04-12,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Digital Wallet,Take Away
SUN-2106667,2023-12-15,New York Cheesecake,Dessert,DST-03,3,42000,126000,Digital Wallet,Online Order
SUN-6924098,2023-03-21,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Debit Card,Dine In
SUN-4548595,2023-10-18,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Digital Wallet,Online Order
SUN-6238084,2023-05-06,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Debit Card,Online Order
SUN-9732161,2023-09-03,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Debit Card,Dine In
SUN-3392444,2023-08-26,Iced Americano,Drinks,DRK-02,1,28000,28000,Debit Card,Online Order
SUN-1470270,2023-11-05,Espreso Single,Drinks,DRK-01,4,22000,88000,Unknown,Take Away
SUN-6706682,2023-05-20,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Debit Card,Take Away
SUN-2322526,2023-12-09,Iced Americano,Drinks,DRK-02,3,28000,84000,Debit Card,Take Away
SUN-5083411,2023-11-18,Caramel Machiato,Drinks,DRK-04,,38000,,Unknown,Unknown
SUN-5311525,2023-01-09,Iced Americano,Drinks,DRK-02,4,28000,112000,Digital Wallet,Take Away
SUN-2075741,2023-02-06,Espreso Single,Drinks,DRK-01,2,22000,44000,Digital Wallet,Online Order
SUN-5180620,2023-02-13,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Debit Card,Take Away
SUN-4840410,2023-08-24,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Debit Card,Online Order
SUN-3842470,2023-05-12,Iced Americano,Drinks,DRK-02,4,28000,112000,Debit Card,Online Order
SUN-4396865,2023-02-26,Iced Americano,Drinks,DRK-02,1,28000,28000,Unknown,Take Away
SUN-8980260,2023-02-04,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Cash,Take Away
SUN-3282611,2023-12-01,Club Sandwich,Food,FOD-05,2,45000,90000,Cash,Unknown
SUN-7298262,2023-08-07,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Debit Card,Unknown
SUN-2390125,2023-01-13,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Debit Card,Dine In
SUN-7275832,2023-04-06,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Cash,Take Away
SUN-9656174,2023-08-28,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Digital Wallet,Take Away
SUN-5787125,2023-04-07,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Debit Card,Online Order
SUN-9117990,2023-10-06,Iced Americano,Drinks,DRK-02,2,28000,56000,Debit Card,Unknown
SUN-9131907,2023-04-16,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Digital Wallet,Dine In
SUN-1190552,2023-08-19,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Cash,Unknown
SUN-7070835,2023-02-05,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Cash,Take Away
SUN-1170595,2023-10-23,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Cash,Dine In
SUN-6989509,2023-09-28,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Unknown,Online Order
SUN-1334408,2023-07-16,New York Cheesecake,Dessert,DST-03,3,42000,126000,Unknown,Dine In
SUN-3331131,2023-08-26,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Debit Card,Take Away
SUN-3585942,2023-01-24,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Cash,Take Away
SUN-5750008,2023-08-10,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Cash,Dine In
SUN-3985646,2023-06-16,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Debit Card,Online Order
